photometry,cell,date,JQ-1,CC-90009,viability,predicted_viability,Difference
0.0310833333333333,Karpas299,20250120,64000.0,62.5,0.0316504030547305,0.10714491203681054,-0.07549450898208004
0.2085833333333333,Karpas299,20250120,16000.0,62.5,0.212388629613916,0.24422808827368836,-0.03183945865977236
0.2700833333333333,Karpas299,20250120,4000.0,62.5,0.2750106067034366,0.3806435680627269,-0.10563296135929034
0.3755833333333333,Karpas299,20250120,1000.0,62.5,0.3824352991090369,0.5063177928687476,-0.12388249375971067
0.5600833333333333,Karpas299,20250120,250.0,62.5,0.5703012303775986,0.6141324138752043,-0.04383118349760573
0.6605833333333333,Karpas299,20250120,62.5,62.5,0.6726347051336444,0.7011133894205415,-0.028478684286897038
0.7520833333333332,Karpas299,20250120,15.625,62.5,0.765803988120492,0.7678733880201769,-0.0020693998996849094
0.7945833333333334,Karpas299,20250120,0.0,62.5,0.8090793381417056,0.9313490579511741,-0.12226971980946844
0.0065833333333333,Karpas299,20250120,256000.0,0.0,0.0067034365719134,-12.428756505695276,12.435459942267189
0.0355833333333333,Karpas299,20250120,64000.0,0.0,0.0362324989393296,65.47923423934225,-65.44300174040292
0.3945833333333333,Karpas299,20250120,16000.0,0.0,0.4017819261773441,149.25457397739467,-148.85279205121734
0.4960833333333332,Karpas299,20250120,4000.0,0.0,0.5051336444633008,232.6218658550521,-232.1167322105888
0.5745833333333334,Karpas299,20250120,1000.0,0.0,0.5850657615613069,309.4248782192231,-308.8398124576618
0.7615833333333333,Karpas299,20250120,250.0,0.0,0.7754773016546457,375.31339022698234,-374.5379129253277
0.9060833333333334,Karpas299,20250120,62.5,0.0,0.9226134917267712,428.4698823443393,-427.5472688526125
0.9730833333333332,Karpas299,20250120,15.625,0.0,0.990835808230802,469.2687733324793,-468.2779375242485
0.9765833333333334,Karpas299,20250120,0.0,0.0,0.99439966058549,569.1732996451018,-568.1788999845163
0.0065833333333333,Karpas299,20250120,256000.0,0.0,0.0067034365719134,-12.428756505695276,12.435459942267189
0.0375833333333333,Karpas299,20250120,64000.0,0.0,0.0382689859991514,65.47923423934225,-65.4409652533431
0.3980833333333334,Karpas299,20250120,16000.0,0.0,0.4053457785320323,149.25457397739467,-148.84922819886265
0.5350833333333334,Karpas299,20250120,4000.0,0.0,0.544845142129826,232.6218658550521,-232.0770207129223
0.6310833333333332,Karpas299,20250120,1000.0,0.0,0.6425965210012727,309.4248782192231,-308.7822816982218
0.8200833333333333,Karpas299,20250120,250.0,0.0,0.8350445481544335,375.31339022698234,-374.4783456788279
0.9415833333333332,Karpas299,20250120,62.5,0.0,0.9587611370386084,428.4698823443393,-427.5111212073007
0.9590833333333332,Karpas299,20250120,15.625,0.0,0.9765803988120492,469.2687733324793,-468.29219293366725
0.9815833333333333,Karpas299,20250120,0.0,0.0,0.9994908782350445,569.1732996451018,-568.1738087668667
0.0080833333333333,Karpas299,20250120,256000.0,0.0,0.0082308018667798,-12.428756505695276,12.436987307562056
0.0415833333333333,Karpas299,20250120,64000.0,0.0,0.042341960118795,65.47923423934225,-65.43689227922346
0.4195833333333333,Karpas299,20250120,16000.0,0.0,0.4272380144251167,149.25457397739467,-148.82733596296956
0.5050833333333333,Karpas299,20250120,4000.0,0.0,0.5142978362324989,232.6218658550521,-232.10756801881962
0.6025833333333332,Karpas299,20250120,1000.0,0.0,0.613576580398812,309.4248782192231,-308.8113016388243
0.7855833333333333,Karpas299,20250120,250.0,0.0,0.7999151463725074,375.31339022698234,-374.51347508060985
0.9685833333333334,Karpas299,20250120,62.5,0.0,0.9862537123462028,428.4698823443393,-427.4836286319931
1.0260833333333332,Karpas299,20250120,15.625,0.0,1.0448027153160797,469.2687733324793,-468.2239706171633
0.9880833333333332,Karpas299,20250120,0.0,0.0,1.0061094611794654,569.1732996451018,-568.1671901839223
